Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Difficulty
40,1,2,3,0.302,0.393,1
40,2,2,3,0.384,0.374,1
40,2,2,3,0.345,0.368,1
40,1,2,3,0.313,0.32,1
40,2,2,3,0.284,0.412,1
40,2,2,3,0.294,0.395,1
40,1,1,2,0.334,0.366,1
40,1,2,3,0.275,0.407,1
40,1,2,3,0.696,1.108,1
40,2,2,3,0.357,0.634,1
40,1,2,3,0.462,0.422,1
40,2,2,3,0.287,0.337,1
40,1,2,3,0.314,0.592,1
40,2,2,3,2.355,0.764,1
40,1,2,2,0.828,1.464,1
40,2,1,2,0.267,0.586,1
40,1,1,2,0.288,0.391,1
40,1,2,1,0.28,0.524,1
40,1,2,1,0.342,0.638,1
40,1,2,3,0.505,0.505,1
40,1,1,2,0.303,0.463,1
40,1,2,1,0.295,0.851,1
40,2,2,1,0.307,0.583,1
40,1,1,2,0.282,0.376,1
40,1,1,2,0.423,0.648,1
40,2,1,3,0.369,0.633,1
40,2,2,2,0.515,1.457,1
40,1,1,2,0.32,0.42,1
40,2,1,2,0.408,0.401,1
40,2,2,3,0.837,0.498,1
40,1,2,3,0.783,0.397,1
40,1,2,1,0.301,0.317,1
40,1,-10,-10,-10,-10,1
40,2,1,2,0.568,0.562,1
40,2,2,3,0.33,0.433,1
40,2,2,3,0.278,0.35,1
40,2,2,1,0.32,0.442,1
40,1,2,3,0.292,0.424,1
40,1,2,1,0.297,0.438,1
40,1,2,3,0.319,0.395,1
40,2,2,3,0.328,0.392,1
40,2,1,2,0.422,0.446,1
40,2,2,3,0.362,0.356,1
40,1,2,3,0.386,0.389,1
40,2,1,2,0.387,0.334,1
40,2,1,2,0.359,0.39,1
40,1,1,3,0.373,0.533,1
40,1,1,3,0.339,0.792,1
40,1,1,3,0.374,0.579,1
40,2,1,3,0.334,0.429,1
40,2,2,3,0.268,0.341,1
40,2,2,3,0.243,0.384,1
40,2,-10,-10,-10,-10,1
41,1,1,1,1.165,2.598,1
41,1,2,1,3.347,1.559,1
41,2,1,2,0.998,3.576,1
41,2,2,1,1.503,1.717,1
41,2,2,2,1.934,0.775,1
41,2,1,3,0.817,0.685,1
41,1,1,2,1.087,0.591,1
41,2,1,1,0.851,0.671,1
41,1,2,1,0.97,0.615,1
41,1,1,3,0.735,0.783,1
41,1,2,2,0.955,0.623,1
41,1,1,1,0.886,0.527,1
41,1,1,2,0.729,0.583,1
41,2,2,1,0.913,0.551,1
41,2,1,2,0.658,0.599,1
41,2,2,1,1.393,0.432,1
41,2,1,3,0.665,0.647,1
41,2,2,3,0.749,0.487,1
41,2,1,3,1.044,0.48,1
41,2,1,2,0.731,0.512,1
41,2,1,1,0.644,0.544,1
41,2,2,3,0.692,0.592,1
41,2,1,2,0.543,0.472,1
41,1,1,1,0.861,0.439,1
41,2,1,2,0.578,0.456,1
41,2,2,2,0.575,0.536,1
41,1,1,3,0.599,0.56,1
41,1,1,1,0.762,0.398,1
41,2,1,2,0.821,0.495,1
41,1,2,2,0.741,0.471,1
41,2,1,2,0.681,0.495,1
41,2,1,1,0.556,0.455,1
41,1,2,3,0.589,0.495,1
41,2,1,2,0.71,0.503,1
41,2,2,1,0.843,0.488,1
41,2,1,1,0.626,0.487,1
41,2,2,2,0.838,0.871,1
41,1,2,1,1.158,0.351,1
41,2,2,1,0.933,0.386,1
41,2,-10,-10,-10,-10,1
41,1,1,1,1.101,0.495,1
41,2,1,1,0.735,0.591,1
41,1,1,2,1.067,0.471,1
41,1,1,1,1.114,0.687,1
41,2,2,3,0.712,0.495,1
41,1,1,2,0.88,0.528,1
41,1,1,1,0.995,0.543,1
41,2,1,1,0.951,0.407,1
41,2,2,4,0.894,0.551,1
41,2,2,4,0.969,0.453,1
41,2,2,4,0.815,0.447,1
41,1,2,1,1.091,0.408,1
41,1,2,1,1.615,0.343,1
41,2,2,4,0.621,0.814,1
41,2,2,4,0.67,0.6,1
41,1,2,1,0.695,0.632,1
41,2,2,1,0.699,0.392,1
41,2,2,1,0.975,0.4,1
41,2,2,1,0.943,0.482,1
41,1,1,1,0.735,0.408,1
41,2,2,4,0.636,0.472,1
41,1,2,3,0.476,0.432,1
41,2,2,3,0.428,0.4,1
41,2,2,2,0.49,0.424,1
41,1,2,1,0.986,0.352,1
41,2,2,2,0.56,0.472,1
41,2,2,1,0.986,0.68,1
41,1,1,4,0.513,1.048,1
41,2,2,1,1.478,0.344,1
41,2,2,1,0.89,0.376,1
41,2,2,3,0.506,0.456,1
41,1,2,1,0.647,0.392,1
41,1,2,2,0.728,0.552,1
41,1,2,2,0.573,0.432,1
41,1,1,1,0.62,0.456,1
41,1,1,2,0.683,0.448,1
41,2,2,3,0.908,0.447,1
41,1,2,2,0.642,0.447,1
41,2,2,3,0.595,0.495,1
41,2,-10,-10,-10,-10,1
41,2,2,4,0.442,0.383,1
41,2,2,3,0.465,0.383,1
41,1,2,2,0.491,0.351,1
41,1,2,2,0.96,0.399,1
41,1,2,3,0.454,0.407,1
41,2,2,3,0.719,0.358,1
41,1,1,4,0.685,0.567,1
41,2,2,4,0.813,0.503,1
41,1,2,1,1.047,0.413,1
41,1,2,3,0.59,0.479,1
41,1,2,3,0.529,0.671,1
41,2,2,4,0.398,0.623,1
41,1,2,3,0.475,0.431,1
41,1,2,2,0.356,0.343,1
41,2,2,3,0.389,0.423,1
41,2,2,4,0.477,0.591,1
41,1,2,3,0.44,0.407,1
41,2,2,4,0.637,0.375,1
41,1,2,2,0.879,0.599,1
41,1,-10,-10,-10,-10,1
42,2,2,2,0.823,3.514,1
42,2,2,1,0.73,0.75,1
42,1,1,4,0.27,0.815,1
42,1,2,2,0.818,0.991,1
42,1,1,2,0.278,0.623,1
42,2,1,1,0.633,0.683,1
42,2,2,1,0.626,0.735,1
42,1,1,4,0.36,0.639,1
42,1,1,3,0.404,0.51,1
42,1,1,2,0.321,0.478,1
42,1,1,1,1.277,0.843,1
42,1,1,3,0.264,0.559,1
42,2,2,1,0.524,0.799,1
42,1,1,2,0.182,0.59,1
42,2,1,1,0.811,0.51,1
42,1,1,3,0.212,0.586,1
42,1,1,2,0.259,0.415,1
42,1,1,4,0.1,0.447,1
42,2,2,2,0.456,0.638,1
42,2,2,2,0.181,0.59,1
42,1,1,4,0.297,0.526,1
42,2,2,2,0.71,0.367,1
42,1,1,3,0.037,0.512,1
42,1,1,2,0.025,0.414,1
42,1,1,1,0.143,0.51,1
42,1,1,1,0.489,0.591,1
42,1,1,4,0.131,0.511,1
42,1,1,3,0.125,0.43,1
42,1,1,2,0.61,0.574,1
42,1,1,3,0.286,0.495,1
42,2,2,1,0.576,0.588,1
42,1,1,4,0.069,0.415,1
42,2,2,2,0.323,0.831,1
42,2,1,2,0.198,0.623,1
42,2,2,2,0.408,0.414,1
42,2,2,2,0.161,0.351,1
42,1,2,2,0.279,0.331,1
42,1,2,1,0.032,0.318,1
42,2,1,2,0.289,2.589,1
42,2,-10,-10,-10,-10,1
42,2,2,2,0.787,0.926,1
42,2,2,2,0.288,0.495,1
42,1,1,4,0.213,0.959,1
42,1,1,4,0.316,0.415,1
42,1,1,4,0.408,0.322,1
42,1,2,2,0.323,0.335,1
42,1,1,2,0.233,0.334,1
42,1,1,1,0.125,0.367,1
42,2,2,3,0.091,0.542,1
42,2,2,3,0.352,0.431,1
42,2,2,3,0.544,0.379,1
42,1,2,1,0.285,1.199,1
42,2,2,3,0.187,0.495,1
42,2,2,3,0.743,0.543,1
42,1,2,2,0.336,0.75,1
42,2,2,3,0.519,0.651,1
42,1,1,3,0.298,0.478,1
42,2,2,2,0.463,0.254,1
42,1,1,2,0.236,0.287,1
42,1,1,2,0.101,0.366,1
42,2,2,3,0.113,0.348,1
42,1,1,2,0.061,0.318,1
42,2,2,2,0.255,0.447,1
42,1,1,2,0.29,0.335,1
42,2,2,3,0.294,0.43,1
42,1,1,2,0.255,0.27,1
42,1,1,3,0.562,0.506,1
42,1,1,1,0.409,0.286,1
42,2,2,2,0.274,0.351,1
42,1,1,3,0.221,0.319,1
42,2,2,3,0.236,0.494,1
42,1,1,1,0.177,0.238,1
42,2,2,3,0.409,0.384,1
42,2,2,3,0.161,0.255,1
42,1,1,2,0.304,0.639,1
42,2,2,2,0.373,0.319,1
42,2,1,1,0.901,0.367,1
42,2,2,3,0.13,0.399,1
42,1,1,3,0.12,0.78,1
42,1,-10,-10,-10,-10,1
42,1,1,3,0.057,0.414,1
42,1,1,3,0.135,0.399,1
42,2,2,3,0.26,0.315,1
42,2,2,3,0.062,0.495,1
42,1,1,3,0.254,0.463,1
42,1,1,3,1.893,0.352,1
42,2,1,2,0.424,0.271,1
42,1,1,3,0.22,0.395,1
42,1,1,1,0.355,0.351,1
42,1,2,3,0.382,0.415,1
42,2,2,3,0.127,0.319,1
42,1,1,2,0.096,0.382,1
42,2,2,2,0.344,0.447,1
42,1,1,2,0.275,0.283,1
42,2,2,2,0.238,0.286,1
42,1,1,3,0.479,0.364,1
42,2,2,3,0.157,0.252,1
42,2,2,2,0.336,0.239,1
42,1,1,2,0.28,0.367,1
42,1,-10,-10,-10,-10,1
43,2,2,2,0.513,0.834,1
43,2,2,2,0.78,0.879,1
43,2,2,3,0.079,1.721,1
43,1,2,4,0.776,0.471,1
43,1,1,3,0.84,0.874,1
43,2,2,4,0.695,1.123,1
43,1,1,4,0.737,0.538,1
43,2,2,4,0.512,0.698,1
43,1,1,3,0.849,0.477,1
43,1,1,3,0.735,0.539,1
43,2,2,3,0.576,0.835,1
43,1,1,4,0.751,0.878,1
43,1,1,4,0.731,0.552,1
43,1,1,4,0.708,0.52,1
43,2,1,2,1.185,0.572,1
43,1,1,2,0.465,0.479,1
43,1,1,2,0.771,0.524,1
43,1,2,3,0.581,0.813,1
43,2,2,3,0.446,0.409,1
43,1,1,3,0.69,0.383,1
43,1,1,4,0.141,0.869,1
43,1,1,2,1.114,0.761,1
43,1,1,3,0.329,0.782,1
43,2,1,2,0.84,0.4,1
43,1,1,2,0.324,0.491,1
43,1,1,2,0.315,0.817,1
43,2,2,3,0.23,0.721,1
43,1,1,2,0.684,0.455,1
43,2,1,2,0.768,0.328,1
43,1,1,3,0.347,0.617,1
43,2,1,1,1.618,0.427,1
43,2,2,3,0.683,0.41,1
43,2,1,2,1.497,0.735,1
43,2,2,3,0.857,1.517,1
43,1,1,4,0.878,0.937,1
43,2,2,4,0.459,0.577,1
43,1,1,3,0.868,0.836,1
43,2,2,4,0.423,0.904,1
43,1,1,3,0.695,0.699,1
43,2,-10,-10,-10,-10,1
43,2,2,3,0.137,0.936,1
43,1,1,3,0.264,1.596,1
43,2,2,3,0.239,0.48,1
43,2,1,1,2.339,0.441,1
43,2,2,4,0.043,0.854,1
43,2,2,3,0.854,0.277,1
43,2,2,3,0.708,1.073,1
43,2,2,3,0.269,0.779,1
43,1,1,3,0.394,0.553,1
43,1,1,2,0.342,0.609,1
43,1,1,2,0.395,0.476,1
43,1,1,3,0.302,0.587,1
43,1,1,3,0.177,0.506,1
43,1,1,2,0.835,0.473,1
43,2,2,2,0.935,0.506,1
43,2,2,2,0.219,0.741,1
43,2,2,3,0.218,0.619,1
43,1,1,1,1.565,1.004,1
43,2,2,3,0.596,0.564,1
43,2,1,3,0.383,0.4,1
43,1,1,4,0.149,0.781,1
43,1,1,4,0.074,0.491,1
43,2,1,2,0.709,1.304,1
43,2,1,2,0.514,0.543,1
43,1,1,3,0.29,0.705,1
43,1,1,3,0.271,0.596,1
43,2,1,3,0.453,0.996,1
43,1,1,4,0.06,0.568,1
43,1,1,3,0.388,0.522,1
43,2,1,2,0.843,0.352,1
43,2,1,2,0.467,0.301,1
43,1,1,2,0.887,0.378,1
43,2,1,2,0.192,0.393,1
43,2,1,2,0.292,0.505,1
43,1,1,2,0.237,0.429,1
43,1,1,3,0.176,0.708,1
43,1,1,3,0.279,0.747,1
43,1,1,3,0.151,0.558,1
43,1,1,3,0.336,0.357,1
43,1,-10,-10,-10,-10,1
43,1,1,3,0.328,0.507,1
43,2,2,3,0.423,0.387,1
43,2,2,3,0.489,0.408,1
43,2,2,3,0.187,0.453,1
43,2,2,4,0.255,0.664,1
43,1,1,4,0.539,0.417,1
43,1,1,4,0.358,0.364,1
43,1,1,2,1.103,0.553,1
43,1,1,3,0.307,0.65,1
43,1,1,2,0.117,0.637,1
43,2,1,2,0.237,0.495,1
43,1,1,3,0.107,0.949,1
43,2,2,3,0.524,0.442,1
43,1,2,2,0.567,0.457,1
43,1,1,1,1.482,0.679,1
43,1,1,4,0.424,0.838,1
43,2,2,3,0.7,0.369,1
43,2,2,3,0.343,0.35,1
43,1,1,2,0.818,0.636,1
43,2,-10,-10,-10,-10,1
44,2,1,1,1.44,0.233,1
44,2,1,1,0.309,0.195,1
44,1,1,1,0.4,0.212,1
44,2,1,1,0.206,0.2,1
44,1,2,1,0.031,0.199,1
44,1,2,1,0.06,0.18,1
44,1,2,2,0.109,0.167,1
44,2,2,3,0.21,0.249,1
44,1,2,1,0.587,0.164,1
44,1,2,1,0.029,0.16,1
44,2,1,2,0.219,0.192,1
44,2,1,2,0.124,1.85,1
44,1,1,2,1.039,0.118,1
44,2,2,3,0.667,0.456,1
44,2,2,3,0.452,0.368,1
44,2,2,2,0.511,0.439,1
44,2,2,3,0.73,0.387,1
44,2,2,3,0.344,0.205,1
44,1,1,2,0.544,0.196,1
44,1,1,3,0.255,0.237,1
44,2,2,3,0.527,0.157,1
44,1,1,2,0.282,0.157,1
44,2,1,2,0.378,0.288,1
44,2,2,4,0.723,0.294,1
44,2,2,3,0.481,0.129,1
44,2,2,2,1.178,0.224,1
44,1,1,2,0.402,0.405,1
44,2,2,2,0.32,0.578,1
44,1,1,3,0.479,0.27,1
44,1,1,4,0.243,0.39,1
44,1,1,3,0.343,0.333,1
44,1,1,3,0.08,0.274,1
44,2,2,3,0.594,0.201,1
44,1,1,3,0.486,0.17,1
44,1,1,3,0.149,0.153,1
44,2,1,2,0.751,0.267,1
44,1,1,3,0.559,0.216,1
44,2,1,1,1.8,0.43,1
44,1,1,3,0.554,0.282,1
44,1,-10,-10,-10,-10,1
44,2,1,1,0.817,0.2,1
44,2,1,1,0.32,0.185,1
44,2,1,1,0.193,0.186,1
44,2,2,2,0.586,0.954,1
44,2,2,2,0.504,0.234,1
44,2,2,1,1.451,0.265,1
44,1,1,2,0.449,0.147,1
44,1,1,1,0.675,0.215,1
44,2,1,2,0.642,0.268,1
44,2,1,1,0.383,0.216,1
44,1,1,1,0.207,0.208,1
44,1,1,1,0.142,0.197,1
44,2,2,1,1.967,0.149,1
44,1,1,2,0.687,0.192,1
44,2,1,1,0.359,0.238,1
44,1,1,3,0.91,0.202,1
44,1,1,3,0.32,0.257,1
44,2,1,3,0.14,0.124,1
44,1,1,4,0.419,0.225,1
44,1,1,4,0.123,0.301,1
44,2,1,3,0.539,0.201,1
44,1,1,4,0.342,0.269,1
44,2,1,3,0.224,0.17,1
44,2,1,3,0.168,0.126,1
44,2,1,3,0.11,0.161,1
44,2,2,3,0.548,0.293,1
44,1,1,3,0.389,0.205,1
44,1,1,3,0.145,0.155,1
44,2,1,3,0.239,0.161,1
44,2,1,3,0.06,0.149,1
44,1,1,3,0.077,0.139,1
44,2,1,2,1.552,0.229,1
44,2,1,1,0.484,0.205,1
44,2,2,2,0.424,0.648,1
44,1,2,2,0.428,0.552,1
44,2,2,1,0.695,0.263,1
44,2,2,3,0.343,0.229,1
44,1,2,1,1.002,0.228,1
44,1,1,1,1.275,0.31,1
44,2,-10,-10,-10,-10,1
44,2,2,2,1.042,0.188,1
44,2,2,2,0.359,0.176,1
44,2,2,2,0.384,0.19,1
44,2,2,1,0.409,0.273,1
44,1,1,1,0.839,0.296,1
44,2,1,1,1.347,0.187,1
44,2,1,1,0.226,0.199,1
44,2,1,1,0.502,0.351,1
44,2,2,1,0.918,0.676,1
44,1,1,3,0.95,0.253,1
44,2,2,2,1.129,0.194,1
44,2,2,1,0.729,0.202,1
44,1,2,3,0.399,0.269,1
44,2,2,4,0.121,0.28,1
44,1,2,4,0.111,0.151,1
44,2,2,4,0.284,0.16,1
44,1,2,2,0.82,0.252,1
44,2,2,3,0.382,0.199,1
44,2,2,4,0.222,0.214,1
44,2,-10,-10,-10,-10,1
45,1,2,2,1.255,0.803,1
45,2,2,2,0.922,0.245,1
45,1,2,2,0.744,0.224,1
45,2,2,3,0.616,0.27,1
45,1,1,2,0.69,0.289,1
45,1,2,2,1.106,0.616,1
45,1,2,2,0.957,0.213,1
45,1,2,2,0.888,0.218,1
45,2,2,2,0.935,0.221,1
45,2,1,2,1.915,0.39,1
45,1,2,2,0.9,0.206,1
45,2,2,2,0.534,0.188,1
45,1,2,2,0.429,0.218,1
45,1,2,2,0.651,0.194,1
45,2,2,2,0.677,0.202,1
45,2,2,2,0.579,0.219,1
45,1,2,2,0.797,0.21,1
45,2,2,2,0.399,0.212,1
45,1,1,2,0.718,0.193,1
45,1,2,2,0.493,0.225,1
45,1,1,2,0.675,0.203,1
45,2,2,2,0.405,0.204,1
45,2,2,2,0.36,0.189,1
45,2,2,2,0.345,0.195,1
45,1,2,2,0.402,0.187,1
45,1,1,2,0.427,0.225,1
45,2,2,2,0.307,0.194,1
45,1,2,2,0.38,0.227,1
45,1,2,2,0.358,0.199,1
45,2,2,2,0.335,0.202,1
45,1,1,2,0.491,0.422,1
45,1,2,2,0.514,0.211,1
45,1,1,2,0.465,0.243,1
45,2,2,2,0.492,0.188,1
45,1,1,3,0.393,0.275,1
45,1,2,3,0.554,0.238,1
45,2,2,3,0.327,0.237,1
45,1,2,3,0.493,0.251,1
45,1,1,2,0.554,0.205,1
45,1,-10,-10,-10,-10,1
45,1,2,3,0.837,0.243,1
45,1,2,3,0.382,0.212,1
45,1,2,2,0.596,0.235,1
45,2,2,2,0.339,0.208,1
45,2,2,2,0.384,0.194,1
45,1,1,2,0.32,0.2,1
45,2,2,2,0.48,0.193,1
45,2,1,2,0.622,0.174,1
45,2,2,2,0.377,0.192,1
45,2,2,3,0.606,0.234,1
45,1,1,2,0.525,0.143,1
45,2,2,2,0.33,0.197,1
45,2,2,2,0.348,0.191,1
45,1,1,2,0.262,0.195,1
45,2,2,2,0.402,0.265,1
45,2,2,2,0.535,0.208,1
45,2,1,3,0.609,0.299,1
45,1,1,3,0.41,0.361,1
45,2,2,3,0.398,0.244,1
45,1,1,3,0.579,0.307,1
45,1,1,4,0.518,0.455,1
45,2,2,2,0.527,0.202,1
45,1,1,4,0.46,0.249,1
45,1,1,4,0.249,0.273,1
45,1,1,4,0.269,0.289,1
45,2,1,3,0.73,0.236,1
45,1,1,3,0.447,0.255,1
45,2,2,2,0.399,0.183,1
45,1,1,3,0.477,0.233,1
45,1,1,3,0.388,0.27,1
45,2,2,2,0.325,0.185,1
45,2,1,3,0.518,0.23,1
45,1,1,3,0.336,0.19,1
45,1,1,3,0.429,0.253,1
45,1,1,3,0.269,0.214,1
45,2,1,2,0.311,0.227,1
45,2,2,2,0.345,0.203,1
45,1,1,3,0.345,0.218,1
45,2,1,2,0.436,0.371,1
45,2,-10,-10,-10,-10,1
45,1,1,3,0.336,0.193,1
45,1,1,3,0.222,0.203,1
45,2,1,3,0.507,0.204,1
45,2,2,2,0.24,0.298,1
45,2,2,2,0.497,0.168,1
45,2,2,2,0.236,0.195,1
45,1,1,3,0.266,0.231,1
45,1,1,3,0.104,0.215,1
45,1,2,2,0.352,0.201,1
45,2,2,2,0.209,0.199,1
45,1,1,3,0.215,0.211,1
45,2,2,2,0.252,0.194,1
45,1,1,3,0.171,0.214,1
45,2,2,2,0.168,0.207,1
45,1,2,2,0.375,0.193,1
45,2,2,2,0.155,0.212,1
45,2,2,2,0.272,0.209,1
45,1,1,2,0.234,0.229,1
45,2,2,2,0.168,0.208,1
45,2,-10,-10,-10,-10,1
46,2,2,2,1.385,1.607,1
46,1,1,3,0.541,0.703,1
46,2,2,2,0.609,0.598,1
46,1,1,1,0.749,0.648,1
46,1,1,1,1.294,0.495,1
46,2,2,3,0.718,0.519,1
46,1,1,2,1.304,1.07,1
46,1,2,3,1.342,0.608,1
46,1,1,3,0.747,0.836,1
46,2,2,2,0.58,0.655,1
46,2,2,1,1.475,0.376,1
46,1,2,1,1.353,0.495,1
46,2,2,3,0.651,0.364,1
46,1,2,1,1.756,0.568,1
46,1,1,1,0.602,0.125,1
46,1,1,2,0.975,0.681,1
46,1,1,2,1.918,0.616,1
46,2,2,3,0.507,0.441,1
46,2,2,3,0.718,0.513,1
46,2,2,2,0.38,0.464,1
46,1,2,2,0.78,0.636,1
46,2,2,3,0.278,0.527,1
46,2,2,3,0.401,0.361,1
46,2,2,3,0.535,0.296,1
46,2,2,2,0.613,0.903,1
46,1,2,1,0.769,1.167,1
46,2,2,1,0.943,0.4,1
46,1,1,1,0.636,0.415,1
46,1,1,3,0.386,0.544,1
46,2,2,2,0.459,0.473,1
46,1,1,3,0.248,0.613,1
46,1,1,2,0.639,0.464,1
46,1,1,2,0.236,1.031,1
46,2,2,1,1.645,0.335,1
46,1,1,1,0.878,0.565,1
46,2,1,2,1.117,0.696,1
46,1,1,3,0.265,0.31,1
46,2,1,2,0.354,0.496,1
46,2,2,2,0.717,0.543,1
46,1,-10,-10,-10,-10,1
46,1,1,3,0.387,0.655,1
46,2,1,1,1.232,0.32,1
46,1,1,2,0.257,0.367,1
46,2,1,2,0.466,0.645,1
46,2,2,3,0.923,0.56,1
46,2,2,2,0.526,0.392,1
46,1,1,3,0.409,0.437,1
46,1,1,2,0.211,0.609,1
46,2,2,2,0.796,0.456,1
46,1,1,2,0.387,0.446,1
46,1,1,3,0.395,0.469,1
46,1,1,4,0.34,0.512,1
46,1,1,3,0.831,0.632,1
46,1,1,3,0.312,0.376,1
46,2,2,2,0.41,0.734,1
46,2,2,2,1.083,0.488,1
46,1,1,3,0.325,0.32,1
46,1,1,2,0.271,0.391,1
46,2,2,2,1.68,0.607,1
46,1,1,3,0.274,0.343,1
46,1,1,3,0.373,0.471,1
46,2,1,1,1.248,0.527,1
46,1,1,3,0.328,0.503,1
46,1,1,2,1.026,0.749,1
46,1,1,1,0.408,0.44,1
46,2,2,3,0.331,0.56,1
46,1,1,2,0.246,0.582,1
46,1,1,2,0.121,0.47,1
46,2,2,3,0.287,0.465,1
46,1,1,3,0.158,0.495,1
46,2,2,1,0.745,0.535,1
46,1,1,3,0.202,0.334,1
46,2,1,1,1.354,0.599,1
46,2,2,2,0.278,0.776,1
46,1,2,3,0.611,0.591,1
46,2,2,3,0.327,0.302,1
46,1,2,2,0.961,0.345,1
46,1,2,2,0.419,0.311,1
46,2,2,3,0.261,0.271,1
46,1,-10,-10,-10,-10,1
46,1,1,1,0.299,1.518,1
46,1,1,3,0.32,0.934,1
46,2,1,4,0.187,0.455,1
46,2,1,1,0.743,0.52,1
46,1,1,3,0.247,0.342,1
46,2,1,1,1.644,0.319,1
46,2,1,2,0.26,0.529,1
46,1,1,4,0.19,0.303,1
46,2,1,2,0.315,0.573,1
46,2,1,1,1.173,0.464,1
46,1,1,3,0.285,0.328,1
46,2,1,1,1.825,0.695,1
46,1,1,2,0.281,0.381,1
46,2,2,1,0.762,0.663,1
46,1,1,3,0.171,0.366,1
46,1,1,2,0.268,0.327,1
46,1,1,3,0.133,0.383,1
46,1,1,3,0.509,0.271,1
46,2,2,2,0.792,0.831,1
46,2,-10,-10,-10,-10,1
47,2,2,3,3.082,1.158,1
47,2,2,3,1.444,0.346,1
47,2,2,3,1.135,0.359,1
47,2,2,3,0.884,0.55,1
47,1,1,1,1.456,1.975,1
47,2,2,2,1.279,0.758,1
47,1,1,3,0.759,1.121,1
47,1,1,3,0.665,0.634,1
47,2,2,3,1.377,0.285,1
47,1,2,1,0.553,0.158,1
47,1,1,2,1.096,0.615,1
47,1,1,3,0.571,0.72,1
47,1,1,3,8.948,0.683,1
47,2,2,4,0.976,0.521,1
47,2,2,3,0.783,0.347,1
47,1,2,3,0.9,0.344,1
47,1,1,2,0.442,0.453,1
47,2,2,3,0.911,0.317,1
47,1,1,2,0.521,0.501,1
47,2,2,2,0.931,0.478,1
47,1,1,2,0.457,0.629,1
47,2,2,3,0.701,0.373,1
47,1,1,2,0.666,0.438,1
47,2,2,3,0.567,0.476,1
47,2,2,3,0.649,0.321,1
47,1,1,3,0.378,0.677,1
47,2,2,3,1.065,0.221,1
47,1,1,4,0.358,0.927,1
47,1,1,2,0.58,0.514,1
47,1,1,2,0.247,0.527,1
47,2,2,2,1.023,0.634,1
47,2,2,3,0.57,0.591,1
47,2,2,3,0.683,0.27,1
47,1,1,3,0.314,0.679,1
47,2,2,2,0.621,0.429,1
47,2,2,2,0.651,0.39,1
47,2,1,2,0.753,0.4,1
47,1,1,2,0.546,0.246,1
47,1,1,3,0.504,0.433,1
47,1,-10,-10,-10,-10,1
47,1,1,2,0.469,0.519,1
47,1,1,3,0.249,0.316,1
47,1,1,2,0.216,0.232,1
47,1,1,2,0.124,0.33,1
47,2,2,3,0.83,0.336,1
47,1,1,3,0.369,0.391,1
47,2,2,2,0.729,0.618,1
47,1,1,3,0.294,0.498,1
47,2,2,2,0.765,0.515,1
47,1,1,1,0.467,0.437,1
47,1,1,3,1.229,0.445,1
47,2,2,3,0.989,0.618,1
47,2,2,3,0.929,0.366,1
47,1,1,2,0.381,0.397,1
47,2,1,2,1.467,0.231,1
47,2,2,3,0.497,0.358,1
47,2,2,3,0.627,0.27,1
47,2,2,3,0.632,0.344,1
47,1,1,2,0.29,0.405,1
47,1,1,3,0.194,0.533,1
47,2,2,2,0.756,0.71,1
47,1,2,3,0.982,1.334,1
47,2,2,3,0.773,1.02,1
47,2,2,3,1.196,214.57,1
47,1,2,3,0.669,0.298,1
47,1,2,3,0.544,0.231,1
47,2,2,4,1.111,0.182,1
47,1,1,2,0.686,0.279,1
47,1,1,2,0.652,0.238,1
47,2,2,3,0.721,0.589,1
47,2,2,3,0.69,0.295,1
47,1,1,2,0.66,0.342,1
47,1,1,2,0.43,0.344,1
47,2,2,3,0.819,0.438,1
47,1,1,2,0.367,0.66,1
47,2,2,3,0.863,0.406,1
47,2,2,3,0.391,0.399,1
47,2,2,2,0.294,0.631,1
47,2,2,3,0.704,0.389,1
47,1,-10,-10,-10,-10,1
47,2,2,3,0.574,0.339,1
47,2,2,4,0.314,0.247,1
47,2,2,3,0.309,0.427,1
47,2,2,4,0.678,0.177,1
47,1,2,2,0.492,0.616,1
47,2,2,2,0.244,0.287,1
47,2,2,3,0.142,0.455,1
47,2,2,2,0.28,0.228,1
47,1,2,2,0.167,0.254,1
47,2,2,3,0.232,0.414,1
47,1,1,4,0.688,0.726,1
47,2,1,2,0.558,0.35,1
47,2,1,2,0.261,0.312,1
47,2,2,3,0.665,0.254,1
47,1,2,2,1.336,0.274,1
47,1,1,2,0.775,0.311,1
47,1,1,2,0.385,0.357,1
47,2,1,3,0.214,0.55,1
47,2,2,3,0.489,0.505,1
47,2,-10,-10,-10,-10,1
48,1,2,1,1.218,1.187,1
48,1,1,1,1.456,0.511,1
48,2,2,4,0.501,1.592,1
48,2,2,2,0.53,1.006,1
48,1,1,1,2.784,0.397,1
48,1,2,2,0.584,0.947,1
48,2,2,4,1.464,0.423,1
48,2,2,4,0.587,0.33,1
48,1,1,2,0.519,0.91,1
48,1,1,1,1.023,0.615,1
48,1,1,1,0.794,1.173,1
48,2,2,4,1.028,0.221,1
48,1,1,1,1.239,0.658,1
48,2,2,4,0.671,0.278,1
48,2,2,4,0.576,0.181,1
48,2,2,2,1.062,1.269,1
48,2,2,4,1.366,0.305,1
48,1,1,4,0.39,0.442,1
48,2,2,4,0.306,0.208,1
48,1,1,1,0.744,0.308,1
48,2,2,4,0.252,0.154,1
48,1,1,2,0.304,0.756,1
